,省份,城市,行政区,具体位置,数据来源,网址
568,广东省,肇庆,端州区,泰湖新城小区,健康肇庆,https://mp.weixin.qq.com/s/MpL6gwVXTxFjfOsBr2SqQg
569,广东省,肇庆,端州区,益华广场昌大昌超市,健康肇庆,https://mp.weixin.qq.com/s/MpL6gwVXTxFjfOsBr2SqQg
570,广东省,肇庆,端州区,星湖国际广场大润发超市,健康肇庆,https://mp.weixin.qq.com/s/MpL6gwVXTxFjfOsBr2SqQg
571,内蒙古省,包头,土右旗,萨拉齐镇云二百货,包头新闻网,https://mp.weixin.qq.com/s/nqSkq_C1SWyXwSoWH8Tl_Q
572,内蒙古省,包头,土右旗,萨拉齐镇包百商场,包头新闻网,https://mp.weixin.qq.com/s/nqSkq_C1SWyXwSoWH8Tl_Q
573,内蒙古省,包头,土右旗,萨拉齐镇凯盛大酒店,包头新闻网,https://mp.weixin.qq.com/s/nqSkq_C1SWyXwSoWH8Tl_Q
574,江苏省,宿迁,经济技术开发区,古楚街道朱圩街大众浴池,宿迁之声,https://mp.weixin.qq.com/s/o8htUb-Eq0jI-18koz4JSA
575,江苏省,宿迁,经济技术开发区,黄河街道万福隆卫民药房,宿迁之声,https://mp.weixin.qq.com/s/o8htUb-Eq0jI-18koz4JSA
576,陕西省,西安,未央区,丹尼尔商场,西安在线,https://mp.weixin.qq.com/s/oAp7a7J7b8ueznBiy6UfHw
577,陕西省,西安,未央区,康复路北口贝斯特鞋城F区-6号,西安在线,https://mp.weixin.qq.com/s/oAp7a7J7b8ueznBiy6UfHw
578,陕西省,西安,未央区,三桥车辆厂邮局附近,西安在线,https://mp.weixin.qq.com/s/oAp7a7J7b8ueznBiy6UfHw
579,陕西省,西安,未央区,三桥街道繁花郡小区附近,西安在线,https://mp.weixin.qq.com/s/oAp7a7J7b8ueznBiy6UfHw
580,陕西省,西安,未央区,三桥街道柏林春天小区附近,西安在线,https://mp.weixin.qq.com/s/oAp7a7J7b8ueznBiy6UfHw
581,陕西省,西安,未央区,三桥街道西雁小区附近,西安在线,https://mp.weixin.qq.com/s/oAp7a7J7b8ueznBiy6UfHw
582,陕西省,西安,未央区,三桥街道建章尚品小区附近,西安在线,https://mp.weixin.qq.com/s/oAp7a7J7b8ueznBiy6UfHw
583,陕西省,西安,未央区,三桥街道新店小区附近,西安在线,https://mp.weixin.qq.com/s/oAp7a7J7b8ueznBiy6UfHw
584,陕西省,西安,未央区,华润万象城,西安在线,https://mp.weixin.qq.com/s/oAp7a7J7b8ueznBiy6UfHw
585,广东省,湛江,雷州市,英利镇幸福农场旧市场,湛江政府网,https://mp.weixin.qq.com/s/O-d8n6f_AygAgNedh-sOoQ
586,广东省,广州,海珠区,江海街道台涌村新街,广州卫健委,https://mp.weixin.qq.com/s/oSfryyVX7e2CaDTyVRBR1A
587,广东省,广州,海珠区,沙园街道水榕路中海橡园,广州卫健委,https://mp.weixin.qq.com/s/oSfryyVX7e2CaDTyVRBR1A
588,广东省,广州,白云区,太和镇黄庄万科蓝山,广州卫健委,https://mp.weixin.qq.com/s/oSfryyVX7e2CaDTyVRBR1A
589,广东省,广州,荔湾区,冲口街道招村南胜九巷,广州卫健委,https://mp.weixin.qq.com/s/oSfryyVX7e2CaDTyVRBR1A
590,广东省,广州,黄埔区,长岭街道萝岗和苑,广州卫健委,https://mp.weixin.qq.com/s/oSfryyVX7e2CaDTyVRBR1A
591,宁夏省,固原,隆德县,观庄乡红堡村,银川晚报,https://mp.weixin.qq.com/s/p8FwAyaWqBQPQ9ExZNRunA
592,宁夏省,固原,隆德县,县城华天广场负一楼超市,银川晚报,https://mp.weixin.qq.com/s/p8FwAyaWqBQPQ9ExZNRunA
593,宁夏省,固原,隆德县,阳光小区完达山世纪贝贝孕婴店,银川晚报,https://mp.weixin.qq.com/s/p8FwAyaWqBQPQ9ExZNRunA
594,宁夏省,固原,隆德县,新世纪商城斜对面阳光宝贝婴幼儿生活馆,银川晚报,https://mp.weixin.qq.com/s/p8FwAyaWqBQPQ9ExZNRunA
595,宁夏省,固原,隆德县,县卫健局对面零岁计划孕婴童生活馆,银川晚报,https://mp.weixin.qq.com/s/p8FwAyaWqBQPQ9ExZNRunA
596,江苏省,宿迁,泗阳县,爱园镇好又多超市,宿迁之声,https://mp.weixin.qq.com/s/pAaXlR0Rc7IjTkrJ_nmOHw
597,江苏省,宿迁,泗阳县,爱园镇果园澡堂,宿迁之声,https://mp.weixin.qq.com/s/pAaXlR0Rc7IjTkrJ_nmOHw
598,广东省,广州,荔湾区,华林街兴中里6号,咩事,https://mp.weixin.qq.com/s/pathagzfYVfG7rgn4fsehw
599,广东省,广州,荔湾区,春天花花零食店,咩事,https://mp.weixin.qq.com/s/pathagzfYVfG7rgn4fsehw
600,广东省,广州,荔湾区,健民利众分店,咩事,https://mp.weixin.qq.com/s/pathagzfYVfG7rgn4fsehw
601,广东省,广州,荔湾区,书亦烧仙草店,咩事,https://mp.weixin.qq.com/s/pathagzfYVfG7rgn4fsehw
602,广东省,广州,荔湾区,水煎包十八甫路店,咩事,https://mp.weixin.qq.com/s/pathagzfYVfG7rgn4fsehw
603,山西省,朔州,应县,杏寨乡石店村,山西晚报,https://mp.weixin.qq.com/s/pCknNhnIW75e0cHBe54iyg
604,山西省,朔州,应县,南河种镇东堡村,山西晚报,https://mp.weixin.qq.com/s/pCknNhnIW75e0cHBe54iyg
605,山西省,朔州,应县,金城镇南丰里,山西晚报,https://mp.weixin.qq.com/s/pCknNhnIW75e0cHBe54iyg
606,江西省,南昌,进贤县,罗溪镇坝塘村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
607,江西省,南昌,进贤县,李渡镇李渡益康花园,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
608,江西省,南昌,西湖区,九洲大街恒大华府,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
609,江西省,南昌,国家高新技术产业开发区,麻丘镇南岗村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
610,江西省,南昌,国家高新技术产业开发区,艾溪湖管理处南塘村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
611,江西省,南昌,青云谱区,青云谱镇包家花园,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
612,江西省,南昌,新建区,长堎镇莱卡小镇,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
613,江西省,南昌,安义县,石鼻镇联合村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
614,江西省,南昌,经济技术开发区,蛟桥镇枫林东大街,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
615,江西省,上饶,鄱阳县,谢家滩镇余畈村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
616,江西省,上饶,鄱阳县,鄱阳镇桃花源纪,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
617,江西省,上饶,鄱阳县,鄱阳镇新民小区,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
618,江西省,上饶,鄱阳县,谢家滩镇田铺村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
619,江西省,上饶,鄱阳县,昌洲乡陈高村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
620,江西省,上饶,鄱阳县,莲湖乡毛家村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
621,江西省,上饶,广丰区,永丰街道南街12号,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
622,江西省,上饶,广丰区,永丰街道螺蛳山,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
623,江西省,上饶,广丰区,大南镇李家村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
624,江西省,上饶,广丰区,丰溪街道巴黎庄园,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
625,江西省,上饶,广丰区,大石街道大石头村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
626,江西省,上饶,广丰区,永丰街道南街付家弄,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
627,江西省,上饶,信州区,茅家岭街道翰林印象,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
628,江西省,上饶,婺源县,蚺城街道君尚名府,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
629,江西省,上饶,玉山县,岩瑞镇石牌村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
630,江西省,新余,渝水区,城北街道青竹园小区2栋,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
631,江西省,新余,渝水区,城北街道半岛豪园15栋,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
632,江西省,新余,渝水区,城南街道老西街钻石花苑1栋2单元,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
633,江西省,新余,渝水区,城北街道北湖路明珠花园12栋1单元,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
634,江西省,新余,渝水区,城南街道五交化公司宿舍2栋,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
635,江西省,新余,渝水区,城北街道交通银行一大院2栋,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
636,江西省,新余,渝水区,城北街道盛德世纪花园10栋4单元,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
637,江西省,新余,渝水区,城北街道鸿发苑2栋2单元,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
638,江西省,新余,渝水区,白水塘小区18栋3单元,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
639,江西省,九江,濂溪区,五里街道龙珠花园,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
640,江西省,九江,浔阳区,白水湖街道景馨小区,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
641,江西省,九江,浔阳区,甘棠街道中辉凯旋城,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
642,江西省,九江,湖口县,武山镇莲凤村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
643,江西省,九江,永修县,九合乡新华村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
644,江西省,九江,永修县,立新乡杨春村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
645,江西省,九江,庐山市,温泉镇通书院村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
646,江西省,九江,德安县,河东乡人民财产保险公司家属楼,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
647,江西省,宜春,丰城市,洛市镇庄田村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
648,江西省,赣州,于都县,罗坳镇茅坪村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
649,江西省,赣州,章贡区,钓鱼台,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
650,江西省,赣州,赣县区,江口镇江口村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
651,江西省,赣州,赣县区,茅店镇杨洞村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
652,江西省,赣州,龙南县,杨村镇五星村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
653,江西省,抚州,临川区,名门世家小区,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
654,江西省,抚州,临川区,帝景豪苑小区,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
655,江西省,抚州,临川区,上顿渡镇桥东路,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
656,江西省,抚州,金溪县,陆坊乡葛坊村李坊源村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
657,江西省,抚州,金溪县,玉虹国际小区,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
658,江西省,抚州,黎川县,洵口镇石莲村道和墩小组,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
659,江西省,抚州,乐安县,鳌溪镇蓝天巷,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
660,江西省,抚州,乐安县,鳌溪镇香山豪庭,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
661,江西省,萍乡,安源区,高坑镇新华村车谷岭,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
662,江西省,鹰潭,贵溪市,东门街道嘉裕花苑,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
663,江西省,鹰潭,月湖区,白露小英村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
664,江西省,鹰潭,月湖区,凯翔宾馆,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
665,江西省,鹰潭,信江新区,恒大绿洲10栋2单元,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
666,江西省,鹰潭,信江新区,江北办事处信江村,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
667,江西省,鹰潭,余江区,邓埠镇安仁大道,江西日报,https://mp.weixin.qq.com/s/PxlQtWded0LAEHEEjPPQjQ
668,广东省,广州,海珠区,江南中街道前进路聚龙新街,广州卫健委,https://mp.weixin.qq.com/s/qMb78wvftwMT0Fx-fbgkVA
669,广东省,广州,白云区,同德街道西槎路同景东街,广州卫健委,https://mp.weixin.qq.com/s/qMb78wvftwMT0Fx-fbgkVA
670,广东省,广州,白云区,同和街道同沙路云东小区,广州卫健委,https://mp.weixin.qq.com/s/qMb78wvftwMT0Fx-fbgkVA
671,广东省,广州,番禺区,钟村街道鸿福路,广州卫健委,https://mp.weixin.qq.com/s/qMb78wvftwMT0Fx-fbgkVA
672,广东省,东莞,望牛墩镇,望牛墩镇,东莞市卫生健康局,https://mp.weixin.qq.com/s/qnN8WIp6bdivLrcxn3kw8A
673,广东省,东莞,石龙镇,石龙镇,东莞市卫生健康局,https://mp.weixin.qq.com/s/qnN8WIp6bdivLrcxn3kw8A
674,陕西省,西安,鄠邑区,余下街道惠南小区,西安在线,https://mp.weixin.qq.com/s/qQZ6QvNts9rpSWcPgDXZUA
675,陕西省,西安,鄠邑区,玉蝉街办曲抱村,西安在线,https://mp.weixin.qq.com/s/qQZ6QvNts9rpSWcPgDXZUA
676,广东省,河源,源城区,河源大道北,河源发布,https://mp.weixin.qq.com/s/qVcPv1s491KY6BfXb7BGDg
677,广东省,河源,源城区,越王大道,河源发布,https://mp.weixin.qq.com/s/qVcPv1s491KY6BfXb7BGDg
678,广东省,河源,源城区,坚基商业中心,河源发布,https://mp.weixin.qq.com/s/qVcPv1s491KY6BfXb7BGDg
679,广东省,河源,源城区,源西街道白岭头高屋村,河源发布,https://mp.weixin.qq.com/s/qVcPv1s491KY6BfXb7BGDg
680,广东省,广州,花都区,新华街道田美村,广州卫健委,https://mp.weixin.qq.com/s/QVO-ku5SAFS5lGfrJ3tqvw
681,辽宁省,沈阳,铁西区,霁虹街道鑫丰花园,辽沈晚报,https://mp.weixin.qq.com/s/Rbni3MycgbIuiz5YgD2DCg
682,辽宁省,沈阳,铁西区,高花,辽沈晚报,https://mp.weixin.qq.com/s/Rbni3MycgbIuiz5YgD2DCg
683,辽宁省,沈阳,铁西区,中街新玛特商场内好利来蛋糕店,辽沈晚报,https://mp.weixin.qq.com/s/Rbni3MycgbIuiz5YgD2DCg
684,辽宁省,沈阳,铁西区,中街新玛特商场内周生生,辽沈晚报,https://mp.weixin.qq.com/s/Rbni3MycgbIuiz5YgD2DCg
685,辽宁省,沈阳,铁西区,爱工街23-5,辽沈晚报,https://mp.weixin.qq.com/s/Rbni3MycgbIuiz5YgD2DCg
686,辽宁省,沈阳,大东区,津桥街道大什字街237-1,辽沈晚报,https://mp.weixin.qq.com/s/Rbni3MycgbIuiz5YgD2DCg
687,辽宁省,辽阳,白塔区,风和日丽小区,辽沈晚报,https://mp.weixin.qq.com/s/Rbni3MycgbIuiz5YgD2DCg
688,广东省,广州,海珠区,赤岗街道迎商酒店,广州卫健委,https://mp.weixin.qq.com/s/rfJiJIU49y8MmMJOXttxBw
689,广东省,惠州,大亚湾区,西区街道金汇上元,惠州发布,https://mp.weixin.qq.com/s/S5JyC2E2Vn5XL0jcKkmBPg
690,广东省,东莞,东城街道,雍华庭,东莞市卫生健康局,https://mp.weixin.qq.com/s/sHZtvU0GD-sUbKT8lexYZA
691,广东省,东莞,大岭山镇,信立农批市场,东莞市卫生健康局,https://mp.weixin.qq.com/s/sHZtvU0GD-sUbKT8lexYZA
692,广东省,东莞,横沥镇,山厦村四海工业区,东莞市卫生健康局,https://mp.weixin.qq.com/s/sHZtvU0GD-sUbKT8lexYZA
693,广东省,佛山,顺德区,大良街道鉴海南路2号都汇豪庭,佛山发布,https://mp.weixin.qq.com/s/SRElAd3cHRF5Z1yIJOeMYQ
694,广东省,广州,天河区,天盈广场,广州天河发布,https://mp.weixin.qq.com/s/T7W4z1YpykNltgM4Els3cw
695,江苏省,扬州,宝应县,安宜镇芦松三村,扬州发布,https://mp.weixin.qq.com/s/tHvCXVKoe13lU2_EP935QQ
696,江苏省,扬州,宝应县,泾河镇张桥村,扬州发布,https://mp.weixin.qq.com/s/tHvCXVKoe13lU2_EP935QQ
697,江苏省,扬州,宝应县,锦春大酒店,扬州发布,https://mp.weixin.qq.com/s/tHvCXVKoe13lU2_EP935QQ
698,江苏省,扬州,宝应县,碧桂园,扬州发布,https://mp.weixin.qq.com/s/tHvCXVKoe13lU2_EP935QQ
699,江苏省,扬州,宝应县,安宜东路文峰南门西侧环球手机连锁店,扬州发布,https://mp.weixin.qq.com/s/tHvCXVKoe13lU2_EP935QQ
700,江苏省,扬州,宝应县,宝应县体育场门口药店,扬州发布,https://mp.weixin.qq.com/s/tHvCXVKoe13lU2_EP935QQ
701,江苏省,扬州,宝应县,安宜镇铁桥口巷,扬州发布,https://mp.weixin.qq.com/s/tHvCXVKoe13lU2_EP935QQ
702,江苏省,扬州,宝应县,邗沟路菜场,扬州发布,https://mp.weixin.qq.com/s/tHvCXVKoe13lU2_EP935QQ
703,江苏省,扬州,宝应县,莲馨家园9栋,扬州发布,https://mp.weixin.qq.com/s/tHvCXVKoe13lU2_EP935QQ
704,广东省,揭阳,揭西县,揭西县,揭阳发布,https://mp.weixin.qq.com/s/TndLruxymZlVFM7oT-tbmQ
705,广东省,茂名,高州市,平山镇玉坑塘新村,茂名发布,https://mp.weixin.qq.com/s/TTppjI31ZGHP4nDiAueQZw
706,江西省,宜春,宜阳新区,一百超市市府店,江西女性,https://mp.weixin.qq.com/s/U019DW4SJCxW7RTcd9I1Iw
707,山西省,大同,平城区,曹夫翰林院B区新杏林大药房,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
708,山西省,大同,平城区,新泉西里,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
709,山西省,大同,平城区,曹夫楼社区站,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
710,山西省,大同,平城区,曹夫翰林苑B区,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
711,山西省,大同,平城区,曹夫翰林苑A区,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
712,山西省,大同,平城区,同泉路,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
713,山西省,大同,平城区,大秦佳苑小区南门,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
714,山西省,大同,平城区,东信广场,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
715,山西省,大同,平城区,马军营乡西河河村,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
716,山西省,大同,平城区,沃尔玛超市,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
717,山西省,大同,平城区,曹夫翰林苑B区新杏林大药房,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
718,山西省,大同,云冈区,新胜街道,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
719,山西省,大同,浑源县,瑞丰食府,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
720,山西省,大同,浑源县,永安镇雷家府天峰社区,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
721,山西省,大同,天镇县,玉泉镇,山西日报,https://mp.weixin.qq.com/s/uaNlrAc-0-i_rMvYaAYVJA
722,内蒙古省,呼和浩特,玉泉区,锡林南路秋实璟峯汇小区,呼和浩特日报,https://mp.weixin.qq.com/s/v8_qO9NA0OZlohlo0sbCZg
723,广东省,深圳,福田区,新世界·四季山水一期,深圳卫健委,https://mp.weixin.qq.com/s/VCPYIcswFYrXKMT_iAo4sQ
724,广东省,深圳,福田区,福宁街桐林公寓,深圳卫健委,https://mp.weixin.qq.com/s/VCPYIcswFYrXKMT_iAo4sQ
725,广东省,深圳,龙岗区,百合星城二期,深圳卫健委,https://mp.weixin.qq.com/s/VCPYIcswFYrXKMT_iAo4sQ
726,广东省,深圳,龙岗区,锦航酒店,深圳卫健委,https://mp.weixin.qq.com/s/VCPYIcswFYrXKMT_iAo4sQ
727,广东省,茂名,化州市,笪桥镇仓背行政村仓背自然村,茂名发布,https://mp.weixin.qq.com/s/VHyCUTBLdswJUs4v94gCGg
728,上海市,上海,宝山区,呼玛三村,上海宝山,https://mp.weixin.qq.com/s/VlmSYauI8yaDuegXGATg1A
729,上海市,上海,宝山区,呼玛集贸市场,上海宝山,https://mp.weixin.qq.com/s/VlmSYauI8yaDuegXGATg1A
730,上海市,上海,宝山区,南秀雅苑,上海宝山,https://mp.weixin.qq.com/s/VlmSYauI8yaDuegXGATg1A
731,广东省,东莞,大岭山镇,松湖澜园,东莞市卫生健康局,https://mp.weixin.qq.com/s/VlptYBqxOilNbokYmgAq3w
732,广东省,肇庆,封开县,江口镇宾悦酒店,肇庆发布,https://mp.weixin.qq.com/s/vyMK9XAfBREa6c7KkQZE_g
733,广东省,肇庆,封开县,平凤镇新围村,肇庆发布,https://mp.weixin.qq.com/s/vyMK9XAfBREa6c7KkQZE_g
734,广东省,肇庆,封开县,江口镇星辉曲艺社江口社区,肇庆发布,https://mp.weixin.qq.com/s/vyMK9XAfBREa6c7KkQZE_g
735,广东省,肇庆,封开县,江口镇水上居民安置楼,肇庆发布,https://mp.weixin.qq.com/s/vyMK9XAfBREa6c7KkQZE_g
736,山东省,济宁,任城区,如意嘉园,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
737,山东省,济宁,任城区,建设新村,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
738,山东省,济宁,任城区,太白国际,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
739,山东省,济宁,曲阜市,书院街道旧县三街,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
740,山东省,济宁,曲阜市,鲁城街道卫生局家属院,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
741,山东省,济宁,曲阜市,小雪街道武家村,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
742,山东省,济宁,曲阜市,鲁城街道南关体育局家属院,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
743,山东省,济宁,高新区,海亮公馆,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
744,山东省,济宁,高新区,洸河街道市检察院宿舍,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
745,山东省,济宁,高新区,洸河街道舜泰园小区,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
746,山东省,济宁,汶上县,信合小区,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
747,山东省,济宁,兖州区,奎星苑小区,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
748,山东省,济宁,兖州区,颜店镇李宫一村,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
749,山东省,济宁,金乡县,化雨镇吴海村,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
750,山东省,济宁,嘉祥县,仲山镇仲山西村,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ
751,内蒙古省,呼和浩特,赛罕区,东万达广场,内蒙古日报,https://mp.weixin.qq.com/s/WBkYAkadMMy8qkjvZeTbyQ
752,内蒙古省,呼和浩特,赛罕区,惠多利超市,内蒙古日报,https://mp.weixin.qq.com/s/WBkYAkadMMy8qkjvZeTbyQ
753,内蒙古省,呼和浩特,赛罕区,鄂尔多斯大街东苑小区,内蒙古日报,https://mp.weixin.qq.com/s/WBkYAkadMMy8qkjvZeTbyQ
754,内蒙古省,呼和浩特,赛罕区,烟厂小区,内蒙古日报,https://mp.weixin.qq.com/s/WBkYAkadMMy8qkjvZeTbyQ
755,内蒙古省,呼和浩特,赛罕区,百捷酒店管理有限公司锦江之星酒店,内蒙古日报,https://mp.weixin.qq.com/s/WBkYAkadMMy8qkjvZeTbyQ
756,内蒙古省,呼和浩特,赛罕区,一品螯庄大闸蟹,内蒙古日报,https://mp.weixin.qq.com/s/WBkYAkadMMy8qkjvZeTbyQ
757,内蒙古省,呼和浩特,赛罕区,锡林郭勒南路与学苑西街交汇处,内蒙古日报,https://mp.weixin.qq.com/s/WBkYAkadMMy8qkjvZeTbyQ
758,内蒙古省,呼和浩特,赛罕区,金汉御园小区西门附近,内蒙古日报,https://mp.weixin.qq.com/s/WBkYAkadMMy8qkjvZeTbyQ
759,内蒙古省,呼和浩特,赛罕区,东影南路桥华世界村,内蒙古日报,https://mp.weixin.qq.com/s/WBkYAkadMMy8qkjvZeTbyQ
760,内蒙古省,呼和浩特,赛罕区,交校加油站附近,内蒙古日报,https://mp.weixin.qq.com/s/WBkYAkadMMy8qkjvZeTbyQ
761,内蒙古省,呼和浩特,赛罕区,长乐宫路口南侧,内蒙古日报,https://mp.weixin.qq.com/s/WBkYAkadMMy8qkjvZeTbyQ
762,内蒙古省,呼和浩特,赛罕区,恩和大厦附近,内蒙古日报,https://mp.weixin.qq.com/s/WBkYAkadMMy8qkjvZeTbyQ
